filename,gt_label,inlier_ratio,rss
frame_00533_straight_raw.png,straight,0.7273,538.1
frame_00534_straight_raw.png,straight,0.7000,354.4
frame_00535_straight_raw.png,straight,0.6364,20795.9
frame_00536_straight_raw.png,straight,0.7000,368.5
frame_00537_straight_raw.png,straight,0.6364,19417.5
frame_00538_straight_raw.png,straight,0.6154,29614.4
frame_00539_straight_raw.png,straight,0.7500,24209.1
frame_00540_straight_raw.png,straight,0.6364,25946.5
frame_00541_straight_raw.png,straight,0.7000,223.9
frame_00542_straight_raw.png,straight,0.5833,27947.8
frame_00543_straight_raw.png,straight,0.6923,25442.8
frame_00544_straight_raw.png,straight,0.7000,444.9
frame_00545_straight_raw.png,straight,0.7273,262.3
frame_00546_straight_raw.png,straight,0.7000,450.9
frame_00547_straight_raw.png,straight,0.8000,269.5
frame_00548_straight_raw.png,straight,0.8000,169.1
frame_00549_straight_raw.png,straight,0.7500,16760.9
frame_00550_straight_raw.png,straight,0.6429,20273.7
frame_00551_straight_raw.png,straight,0.6364,16462.7
frame_00552_straight_raw.png,straight,0.5455,14106.3
frame_00553_straight_raw.png,straight,0.6000,14420.8
frame_00554_turn_raw.png,turn,0.6667,12354.6
frame_00555_turn_raw.png,turn,0.7143,149.6
frame_00556_turn_raw.png,turn,0.5455,2102.8
frame_00557_turn_raw.png,turn,0.5000,3557.0
frame_00558_turn_raw.png,turn,0.4286,4256.6
frame_00559_turn_raw.png,turn,0.4545,3088.9
frame_00560_turn_raw.png,turn,0.4545,8500.5
frame_00561_turn_raw.png,turn,0.4348,9817.6
frame_00562_turn_raw.png,turn,0.4583,10138.4
frame_00563_turn_raw.png,turn,0.4583,10201.8
frame_00564_turn_raw.png,turn,0.4583,10688.7
frame_00565_turn_raw.png,turn,0.5000,11940.3
frame_00566_turn_raw.png,turn,0.4615,11594.7
frame_00567_turn_raw.png,turn,0.5000,13202.7
frame_00568_turn_raw.png,turn,0.4800,11606.7
frame_00569_turn_raw.png,turn,0.4800,14190.0
frame_00570_turn_raw.png,turn,0.4615,17549.2
frame_00571_turn_raw.png,turn,0.4815,18983.8
frame_00572_turn_raw.png,turn,0.4815,18174.2
frame_00573_turn_raw.png,turn,0.5417,13990.8
frame_00574_turn_raw.png,turn,0.4815,17220.0
frame_00575_turn_raw.png,turn,0.4815,18996.4
frame_00576_turn_raw.png,turn,0.5000,23972.9
frame_00577_turn_raw.png,turn,0.4444,20169.4
frame_00578_turn_raw.png,turn,0.5000,19164.2
frame_00579_turn_raw.png,turn,0.5185,17960.4
frame_00580_turn_raw.png,turn,0.5926,17713.1
frame_00581_turn_raw.png,turn,0.5357,16339.8
frame_00582_turn_raw.png,turn,0.5357,17654.2
frame_00583_turn_raw.png,turn,0.5556,18281.4
frame_00584_turn_raw.png,turn,0.5556,17173.8
frame_00585_turn_raw.png,turn,0.5161,18335.4
frame_00586_turn_raw.png,turn,0.4333,18126.8
frame_00587_turn_raw.png,turn,0.5556,16605.2
frame_00588_turn_raw.png,turn,0.5000,15219.7
frame_00589_turn_raw.png,turn,0.5172,16830.3
frame_00590_turn_raw.png,turn,0.6071,15828.6
frame_00591_turn_raw.png,turn,0.5000,17656.2
frame_00592_turn_raw.png,turn,0.4815,16031.5
frame_00593_turn_raw.png,turn,0.5556,16349.9
frame_00594_turn_raw.png,turn,0.5000,17252.9
frame_00595_turn_raw.png,turn,0.4483,14997.5
frame_00596_turn_raw.png,turn,0.5600,12419.6
frame_00597_turn_raw.png,turn,0.4167,12806.3
frame_00598_turn_raw.png,turn,0.5926,11899.3
frame_00599_turn_raw.png,turn,0.4643,15785.1
frame_00600_turn_raw.png,turn,0.4643,15872.1
frame_00601_turn_raw.png,turn,0.4167,10371.7
frame_00602_turn_raw.png,turn,0.4583,10440.0
frame_00603_turn_raw.png,turn,0.4615,12288.2
frame_00604_turn_raw.png,turn,0.5217,10626.3
frame_00605_turn_raw.png,turn,0.4400,12072.9
frame_00606_turn_raw.png,turn,0.3913,8990.8
frame_00607_turn_raw.png,turn,0.4091,9457.6
frame_00608_turn_raw.png,turn,0.4762,7632.5
frame_00609_turn_raw.png,turn,0.3846,9996.8
frame_00610_turn_raw.png,turn,0.4000,9584.1
frame_00611_turn_raw.png,turn,0.4545,5630.7
frame_00612_turn_raw.png,turn,0.4545,5998.8
frame_00613_turn_raw.png,turn,0.4286,5619.9
frame_00614_turn_raw.png,turn,0.3600,6718.7
frame_00615_turn_raw.png,turn,0.4167,7468.0
frame_00616_turn_raw.png,turn,0.3600,8090.3
frame_00617_turn_raw.png,turn,0.3810,4208.6
frame_00618_turn_raw.png,turn,0.3478,5745.0
frame_00619_turn_raw.png,turn,0.4091,5908.5
frame_00620_turn_raw.png,turn,0.3333,6055.6
frame_00621_turn_raw.png,turn,0.3333,6208.3
frame_00622_turn_raw.png,turn,0.3333,5459.8
frame_00623_turn_raw.png,turn,0.3636,5459.3
frame_00624_turn_raw.png,turn,0.3043,6051.4
frame_00625_turn_raw.png,turn,0.3000,5097.6
frame_00626_turn_raw.png,turn,0.3333,4980.8
frame_00627_turn_raw.png,turn,0.2857,5453.3
frame_00628_turn_raw.png,turn,0.2917,6043.9
frame_00629_turn_raw.png,turn,0.3333,5494.9
frame_00630_turn_raw.png,turn,0.3000,6653.8
frame_00631_turn_raw.png,turn,0.3500,5717.8
frame_00632_turn_raw.png,turn,0.3000,5823.5
frame_00633_turn_raw.png,turn,0.2609,6138.0
frame_00634_turn_raw.png,turn,0.3043,7018.9
frame_00635_turn_raw.png,turn,0.3043,6048.4
frame_00636_turn_raw.png,turn,0.3000,6271.3
frame_00637_turn_raw.png,turn,0.3889,5356.3
frame_00638_turn_raw.png,turn,0.2917,9417.7
frame_00639_turn_raw.png,turn,0.4286,9424.1
frame_00640_turn_raw.png,turn,0.3333,10892.3
frame_00641_turn_raw.png,turn,0.3333,10949.6
frame_00642_turn_raw.png,turn,0.4762,13799.4
frame_00643_turn_raw.png,turn,0.4286,15931.3
frame_00644_turn_raw.png,turn,0.3500,13519.1
frame_00645_turn_raw.png,turn,0.5000,16020.6
frame_00646_turn_raw.png,turn,0.4211,16769.7
frame_00647_turn_raw.png,turn,0.4118,14327.8
frame_00648_turn_raw.png,turn,0.4375,9763.4
frame_00649_turn_raw.png,turn,0.5000,9699.5
frame_00650_straight_raw.png,straight,0.5882,7117.7
frame_00651_straight_raw.png,straight,0.6000,7061.7
frame_00652_straight_raw.png,straight,0.5625,8610.0
frame_00653_straight_raw.png,straight,0.5714,4926.1
frame_00654_straight_raw.png,straight,0.5714,5811.4
frame_00655_straight_raw.png,straight,0.6000,7079.1
frame_00656_straight_raw.png,straight,0.5714,3531.4
frame_00657_straight_raw.png,straight,0.5385,3935.2
frame_00658_straight_raw.png,straight,0.5714,4401.0
frame_00659_straight_raw.png,straight,0.6667,2764.6
frame_00660_straight_raw.png,straight,0.6000,3586.5
frame_00661_straight_raw.png,straight,0.6429,3503.7
frame_00662_straight_raw.png,straight,0.5833,1776.8
frame_00663_straight_raw.png,straight,0.6923,2116.7
frame_00664_straight_raw.png,straight,0.6875,3092.5
frame_00665_straight_raw.png,straight,0.6923,1218.0
frame_00666_straight_raw.png,straight,0.6429,1789.1
frame_00667_straight_raw.png,straight,0.6923,1963.4
frame_00668_straight_raw.png,straight,0.6250,2677.5
frame_00669_straight_raw.png,straight,0.7143,1040.1
frame_00670_straight_raw.png,straight,0.6429,1358.6
frame_00671_straight_raw.png,straight,0.6923,1235.0
frame_00672_straight_raw.png,straight,0.7143,2091.3
frame_00673_turn_raw.png,turn,0.4444,8310.5
frame_00674_turn_raw.png,turn,0.4444,7687.1
frame_00675_turn_raw.png,turn,0.4444,8192.0
frame_00676_turn_raw.png,turn,0.4706,6840.9
frame_00677_turn_raw.png,turn,0.4500,8946.0
frame_00678_turn_raw.png,turn,0.5556,8470.4
frame_00679_turn_raw.png,turn,0.4211,8448.5
frame_00680_turn_raw.png,turn,0.4211,8616.3
frame_00681_turn_raw.png,turn,0.5000,9169.5
frame_00682_turn_raw.png,turn,0.4000,9466.6
frame_00683_turn_raw.png,turn,0.4348,12688.0
frame_00684_turn_raw.png,turn,0.3913,9641.4
frame_00685_turn_raw.png,turn,0.5000,8840.7
frame_00686_turn_raw.png,turn,0.4091,9720.2
frame_00687_turn_raw.png,turn,0.3478,9801.1
frame_00688_turn_raw.png,turn,0.4091,9557.0
frame_00689_turn_raw.png,turn,0.3810,8553.2
frame_00690_turn_raw.png,turn,0.3636,8679.6
frame_00691_turn_raw.png,turn,0.3333,11703.6
frame_00692_turn_raw.png,turn,0.3077,12047.5
frame_00693_turn_raw.png,turn,0.3600,11626.5
frame_00694_turn_raw.png,turn,0.3478,9461.1
frame_00695_turn_raw.png,turn,0.3043,9483.4
frame_00696_turn_raw.png,turn,0.2727,8713.6
frame_00697_turn_raw.png,turn,0.3333,11639.3
frame_00698_turn_raw.png,turn,0.3200,18058.9
frame_00699_turn_raw.png,turn,0.3200,18011.0
frame_00700_turn_raw.png,turn,0.3636,17810.9
frame_00701_turn_raw.png,turn,0.3913,18521.6
frame_00702_turn_raw.png,turn,0.3913,18941.1
frame_00703_turn_raw.png,turn,0.4286,19290.7
frame_00704_turn_raw.png,turn,0.4091,38028.9
frame_00705_turn_raw.png,turn,0.4091,20953.5
frame_00706_turn_raw.png,turn,0.3810,17780.4
frame_00707_turn_raw.png,turn,0.3684,16344.3
frame_00708_turn_raw.png,turn,0.4211,22150.1
frame_00709_turn_raw.png,turn,0.4500,23379.8
frame_00710_turn_raw.png,turn,0.4091,29278.8
frame_00711_turn_raw.png,turn,0.4211,22953.8
frame_00712_turn_raw.png,turn,0.4000,25688.6
frame_00713_turn_raw.png,turn,0.4500,24059.0
frame_00714_turn_raw.png,turn,0.4286,32290.3
frame_00715_turn_raw.png,turn,0.3810,31956.2
frame_00716_turn_raw.png,turn,0.3636,26083.6
frame_00717_turn_raw.png,turn,0.3810,21718.2
frame_00718_turn_raw.png,turn,0.4500,26695.7
frame_00719_turn_raw.png,turn,0.4706,20297.3
frame_00720_turn_raw.png,turn,0.5000,20740.9
frame_00721_turn_raw.png,turn,0.4444,20554.6
frame_00722_turn_raw.png,turn,0.4444,23500.2
frame_00723_turn_raw.png,turn,0.4118,20956.9
frame_00724_turn_raw.png,turn,0.4118,21196.0
frame_00725_turn_raw.png,turn,0.4118,21588.1
frame_00726_turn_raw.png,turn,0.4375,22039.3
frame_00727_turn_raw.png,turn,0.4706,26351.5
frame_00728_turn_raw.png,turn,0.4444,28086.0
frame_00729_turn_raw.png,turn,0.3889,29210.0
frame_00730_turn_raw.png,turn,0.5000,35338.9
frame_00731_turn_raw.png,turn,0.5000,31255.3
frame_00732_turn_raw.png,turn,0.4444,33323.5
frame_00733_turn_raw.png,turn,0.3889,35573.9
frame_00734_turn_raw.png,turn,0.4667,27357.5
frame_00735_turn_raw.png,turn,0.4706,44272.3
frame_00736_turn_raw.png,turn,0.4375,31163.2
frame_00737_turn_raw.png,turn,0.4667,39654.4
frame_00738_turn_raw.png,turn,0.4286,31539.3
frame_00739_turn_raw.png,turn,0.4667,40864.6
frame_00740_turn_raw.png,turn,0.4000,43189.7
frame_00741_turn_raw.png,turn,0.4667,51863.2
frame_00742_turn_raw.png,turn,0.5882,64114.9
frame_00743_turn_raw.png,turn,0.5333,44631.0
frame_00744_turn_raw.png,turn,0.6250,50116.7
frame_00745_turn_raw.png,turn,0.4615,41302.8
frame_00746_turn_raw.png,turn,0.6154,15918.9
frame_00747_turn_raw.png,turn,0.5000,18781.4
frame_00748_turn_raw.png,turn,0.6000,22344.1
frame_00749_turn_raw.png,turn,0.5000,26418.9
frame_00750_turn_raw.png,turn,0.5556,39036.8
frame_00751_turn_raw.png,turn,0.5385,9185.0
frame_00752_straight_raw.png,straight,0.5714,11059.8
frame_00753_straight_raw.png,straight,0.5385,9974.7
frame_00754_straight_raw.png,straight,0.6154,14026.7
frame_00755_straight_raw.png,straight,0.6364,142.4
frame_00756_straight_raw.png,straight,0.6000,3262.2
frame_00757_straight_raw.png,straight,0.6667,63.9
frame_00758_straight_raw.png,straight,0.7500,589.8
frame_00759_straight_raw.png,straight,0.0000,inf
frame_00760_straight_raw.png,straight,1.0000,0.0
frame_00761_straight_raw.png,straight,1.0000,3.4
frame_00762_straight_raw.png,straight,1.0000,0.7
frame_00763_straight_raw.png,straight,1.0000,0.6
frame_00764_straight_raw.png,straight,1.0000,5.4
frame_00765_straight_raw.png,straight,1.0000,6.1
frame_00766_straight_raw.png,straight,0.8889,8.6
frame_00767_straight_raw.png,straight,0.8889,10.4
frame_00768_straight_raw.png,straight,1.0000,4.3
frame_00769_straight_raw.png,straight,1.0000,10.8
frame_00770_straight_raw.png,straight,0.8889,24.0
frame_00771_straight_raw.png,straight,0.9000,22.6
frame_00772_straight_raw.png,straight,0.8000,82.5
frame_00773_straight_raw.png,straight,0.8000,97.9
frame_00774_straight_raw.png,straight,0.8000,108.4
frame_00775_straight_raw.png,straight,0.7000,119.3
frame_00776_straight_raw.png,straight,0.7273,182.1
frame_00777_straight_raw.png,straight,0.8182,168.4
frame_00778_straight_raw.png,straight,0.8333,90.1
frame_00779_straight_raw.png,straight,0.8333,72.7
frame_00780_straight_raw.png,straight,0.8000,94.0
frame_00781_straight_raw.png,straight,0.7000,125.6
frame_00782_straight_raw.png,straight,0.7857,258.6
frame_00783_straight_raw.png,straight,0.8333,222.9
frame_00784_straight_raw.png,straight,0.6667,297.3
frame_00785_straight_raw.png,straight,0.7500,332.8
frame_00786_straight_raw.png,straight,0.8462,431.4
frame_00787_straight_raw.png,straight,0.7273,360.8
frame_00788_straight_raw.png,straight,0.7000,132.1
frame_00789_straight_raw.png,straight,0.7500,251.8
frame_00790_straight_raw.png,straight,0.7273,232.7
frame_00791_straight_raw.png,straight,0.7857,391.2
frame_00792_straight_raw.png,straight,0.6667,435.1
frame_00793_straight_raw.png,straight,0.7500,508.3
frame_00794_straight_raw.png,straight,0.5833,685.5
frame_00795_straight_raw.png,straight,0.6364,739.3
frame_00796_straight_raw.png,straight,0.7500,411.2
frame_00797_straight_raw.png,straight,0.6923,819.2
frame_00798_straight_raw.png,straight,0.5833,994.7
frame_00799_straight_raw.png,straight,0.7273,491.1
frame_00800_straight_raw.png,straight,0.7500,766.6
frame_00801_straight_raw.png,straight,0.5833,1076.8
frame_00802_straight_raw.png,straight,0.6667,628.4
frame_00803_straight_raw.png,straight,0.6667,839.1
frame_00804_straight_raw.png,straight,0.6364,928.9
frame_00805_straight_raw.png,straight,0.7273,585.3
frame_00806_straight_raw.png,straight,0.6364,749.2
frame_00807_straight_raw.png,straight,0.7273,409.7
frame_00808_straight_raw.png,straight,0.6364,593.2
frame_00809_straight_raw.png,straight,0.5455,858.6
frame_00810_straight_raw.png,straight,0.6364,555.6
frame_00811_straight_raw.png,straight,0.6364,743.6
frame_00812_straight_raw.png,straight,0.6364,902.3
frame_00813_straight_raw.png,straight,0.6364,546.6
frame_00814_straight_raw.png,straight,0.6364,719.4
frame_00815_straight_raw.png,straight,0.5833,2639.2
frame_00816_turn_raw.png,turn,0.5833,1491.0
frame_00817_turn_raw.png,turn,0.4444,7083.0
frame_00818_turn_raw.png,turn,0.4667,3986.6
frame_00819_turn_raw.png,turn,0.4667,4016.0
frame_00820_turn_raw.png,turn,0.5000,8345.0
frame_00821_turn_raw.png,turn,0.5000,8864.1
frame_00822_turn_raw.png,turn,0.5556,8539.9
frame_00823_turn_raw.png,turn,0.4706,8636.3
frame_00824_turn_raw.png,turn,0.5556,9598.5
frame_00825_turn_raw.png,turn,0.5294,8623.7
frame_00826_turn_raw.png,turn,0.5000,9922.7
frame_00827_turn_raw.png,turn,0.3889,8867.1
frame_00828_turn_raw.png,turn,0.5625,7638.0
frame_00829_turn_raw.png,turn,0.4706,7947.4
frame_00830_turn_raw.png,turn,0.4667,6973.5
frame_00831_turn_raw.png,turn,0.3750,7285.8
frame_00832_turn_raw.png,turn,0.5333,6816.4
frame_00833_turn_raw.png,turn,0.4375,5482.3
frame_00834_turn_raw.png,turn,0.4286,5493.8
frame_00835_turn_raw.png,turn,0.4000,6576.1
frame_00836_turn_raw.png,turn,0.3125,4703.8
frame_00837_turn_raw.png,turn,0.4615,3996.7
frame_00838_turn_raw.png,turn,0.4706,8620.2
frame_00839_turn_raw.png,turn,0.4762,12962.0
frame_00840_turn_raw.png,turn,0.5652,11824.9
frame_00841_turn_raw.png,turn,0.4762,11058.0
frame_00842_turn_raw.png,turn,0.5909,13997.5
frame_00843_turn_raw.png,turn,0.5238,17074.9
frame_00844_turn_raw.png,turn,0.4706,12521.6
frame_00845_turn_raw.png,turn,0.5000,14530.5
frame_00846_turn_raw.png,turn,0.5882,11799.4
frame_00847_turn_raw.png,turn,0.4737,14857.8
frame_00848_turn_raw.png,turn,0.4091,18594.7
frame_00849_turn_raw.png,turn,0.4211,10789.9
frame_00850_turn_raw.png,turn,0.4211,20991.8
frame_00851_turn_raw.png,turn,0.3333,29391.0
frame_00852_turn_raw.png,turn,0.2963,34396.4
frame_00853_turn_raw.png,turn,0.3333,38787.7
frame_00854_turn_raw.png,turn,0.4545,30192.8
frame_00855_turn_raw.png,turn,0.4000,31130.9
frame_00856_turn_raw.png,turn,0.4091,36479.3
frame_00857_turn_raw.png,turn,0.4762,27784.0
frame_00858_turn_raw.png,turn,0.3913,34652.0
frame_00859_turn_raw.png,turn,0.4211,30570.7
frame_00860_turn_raw.png,turn,0.4737,28250.7
frame_00861_turn_raw.png,turn,0.4211,21427.0
frame_00862_turn_raw.png,turn,0.4118,19074.2
frame_00863_turn_raw.png,turn,0.4118,20125.9
frame_00864_turn_raw.png,turn,0.3750,16164.9
frame_00865_turn_raw.png,turn,0.4118,16616.7
frame_00866_turn_raw.png,turn,0.4667,18292.7
frame_00867_turn_raw.png,turn,0.3750,15097.0
frame_00868_turn_raw.png,turn,0.3571,12647.0
frame_00869_turn_raw.png,turn,0.4000,14085.5
frame_00870_turn_raw.png,turn,0.2857,13706.6
frame_00871_turn_raw.png,turn,0.3125,14356.0
frame_00872_turn_raw.png,turn,0.3333,15859.7
frame_00873_turn_raw.png,turn,0.4000,15063.9
frame_00874_turn_raw.png,turn,0.3571,16053.3
frame_00875_turn_raw.png,turn,0.3571,12511.3
frame_00876_turn_raw.png,turn,0.5714,9454.8
frame_00877_turn_raw.png,turn,0.5000,10133.6
frame_00878_straight_raw.png,straight,0.5333,6989.7
frame_00879_straight_raw.png,straight,0.5294,9395.7
frame_00880_straight_raw.png,straight,0.5294,6728.0
frame_00881_straight_raw.png,straight,0.5882,7150.3
frame_00882_straight_raw.png,straight,0.6429,3578.1
frame_00883_straight_raw.png,straight,0.5333,4440.7
frame_00884_straight_raw.png,straight,0.5385,2242.5
frame_00885_straight_raw.png,straight,0.6250,3679.2
frame_00886_straight_raw.png,straight,0.6000,2017.3
frame_00887_straight_raw.png,straight,0.5385,1701.8
frame_00888_straight_raw.png,straight,0.7143,1520.8
frame_00889_straight_raw.png,straight,0.6667,1871.3
frame_00890_straight_raw.png,straight,0.7333,1252.6
frame_00891_straight_raw.png,straight,0.6429,1338.4
frame_00892_straight_raw.png,straight,0.7143,799.0
frame_00893_straight_raw.png,straight,0.6429,1138.7
frame_00894_straight_raw.png,straight,0.6923,659.1
frame_00895_straight_raw.png,straight,0.6429,1038.0
frame_00896_straight_raw.png,straight,0.8750,161.4
frame_00897_straight_raw.png,straight,0.7500,86.9
frame_00898_straight_raw.png,straight,0.7778,171.4
frame_00899_straight_raw.png,straight,0.8571,81.2
frame_00900_straight_raw.png,straight,0.7500,193.4
frame_00901_straight_raw.png,straight,0.7500,149.9
frame_00902_straight_raw.png,straight,0.7143,124.2
frame_00903_straight_raw.png,straight,0.7500,147.8
frame_00904_straight_raw.png,straight,0.8333,28.3
frame_00905_straight_raw.png,straight,0.6667,389.3
frame_00906_straight_raw.png,straight,0.6250,9545.4
frame_00907_straight_raw.png,straight,0.8333,53.6
frame_00908_straight_raw.png,straight,0.5714,6455.4
frame_00909_turn_raw.png,turn,0.7143,449.7
frame_00910_turn_raw.png,turn,0.5556,1613.9
frame_00911_turn_raw.png,turn,0.3125,6687.3
frame_00912_turn_raw.png,turn,0.4091,8906.1
frame_00913_turn_raw.png,turn,0.3333,9965.6
frame_00914_turn_raw.png,turn,0.4074,12555.7
frame_00915_turn_raw.png,turn,0.4737,6327.6
frame_00916_turn_raw.png,turn,0.4167,9055.7
frame_00917_turn_raw.png,turn,0.4091,6635.9
frame_00918_turn_raw.png,turn,0.5000,3084.5
frame_00919_turn_raw.png,turn,0.5000,2634.7
frame_00920_turn_raw.png,turn,0.4615,1446.6
frame_00921_turn_raw.png,turn,0.4167,1349.6
frame_00922_turn_raw.png,turn,0.6250,653.2
frame_00923_turn_raw.png,turn,0.5556,678.3
frame_00924_turn_raw.png,turn,0.5000,3053.9
frame_00925_turn_raw.png,turn,0.4545,4964.0
frame_00926_turn_raw.png,turn,0.4000,4985.4
frame_00927_turn_raw.png,turn,0.4000,4403.9
frame_00928_turn_raw.png,turn,0.4000,4342.4
frame_00929_turn_raw.png,turn,0.4286,592.3
frame_00930_turn_raw.png,turn,0.5000,4145.7
frame_00931_turn_raw.png,turn,0.4167,4242.3
frame_00932_turn_raw.png,turn,0.5455,3208.7
frame_00933_turn_raw.png,turn,0.4167,4878.2
frame_00934_turn_raw.png,turn,0.4167,5188.1
frame_00935_turn_raw.png,turn,0.5455,3241.3
frame_00936_turn_raw.png,turn,0.6364,3378.1
frame_00937_turn_raw.png,turn,0.5000,2786.7
frame_00938_turn_raw.png,turn,0.6364,2478.5
frame_00939_turn_raw.png,turn,0.6000,3318.3
frame_00940_straight_raw.png,straight,0.4444,2152.2
frame_00941_straight_raw.png,straight,0.5556,1607.6
frame_00942_straight_raw.png,straight,0.5455,3318.0
frame_00943_straight_raw.png,straight,0.5455,2314.0
frame_00944_straight_raw.png,straight,0.4545,2891.1
frame_00945_straight_raw.png,straight,0.6364,2051.8
frame_00946_straight_raw.png,straight,0.6000,1281.0
frame_00947_straight_raw.png,straight,0.6000,2079.1
frame_00948_straight_raw.png,straight,0.5556,1285.4
frame_00949_straight_raw.png,straight,0.7273,1192.0
frame_00950_straight_raw.png,straight,0.5455,1784.6
frame_00951_straight_raw.png,straight,0.5556,923.8
frame_00952_straight_raw.png,straight,0.5556,1168.8
frame_00953_straight_raw.png,straight,0.6250,710.6
frame_00954_straight_raw.png,straight,0.7500,341.2
frame_00955_straight_raw.png,straight,0.6250,790.6
frame_00956_straight_raw.png,straight,0.5000,419.7
frame_00957_straight_raw.png,straight,0.5556,525.4
frame_00958_straight_raw.png,straight,0.5000,1218.7
frame_00959_straight_raw.png,straight,0.5556,569.7
frame_00960_turn_raw.png,turn,0.4615,4358.5
frame_00961_turn_raw.png,turn,0.4615,3215.8
frame_00962_turn_raw.png,turn,0.3889,11173.4
frame_00963_turn_raw.png,turn,0.2727,26477.2
frame_00964_turn_raw.png,turn,0.2857,21623.2
frame_00965_turn_raw.png,turn,0.2800,34071.8
frame_00966_turn_raw.png,turn,0.3684,18283.1
frame_00967_turn_raw.png,turn,0.3529,12368.4
frame_00968_turn_raw.png,turn,0.3846,7206.5
frame_00969_turn_raw.png,turn,0.4167,4551.0
frame_00970_straight_raw.png,straight,0.6250,1041.0
frame_00971_straight_raw.png,straight,0.7143,1192.2
frame_00972_straight_raw.png,straight,0.6250,296.9
frame_00973_straight_raw.png,straight,0.6667,74.4
frame_00974_straight_raw.png,straight,0.7143,189.3
frame_00975_straight_raw.png,straight,0.6667,91.8
frame_00976_straight_raw.png,straight,0.7143,199.5
frame_00977_straight_raw.png,straight,0.6667,64.8
frame_00978_straight_raw.png,straight,0.6667,128.1
frame_00979_straight_raw.png,straight,0.6667,77.6
frame_00980_straight_raw.png,straight,0.8000,36.9
frame_00981_straight_raw.png,straight,0.8000,43.0
frame_00982_straight_raw.png,straight,1.0000,16.2
frame_00983_straight_raw.png,straight,0.8333,47.2
frame_00984_straight_raw.png,straight,1.0000,11.9
frame_00985_straight_raw.png,straight,0.6000,246.0
frame_00986_straight_raw.png,straight,0.6667,155.1
frame_00987_straight_raw.png,straight,0.6000,87.2
frame_00988_straight_raw.png,straight,0.8000,57.9
frame_00989_straight_raw.png,straight,0.7778,168.7
frame_00990_straight_raw.png,straight,0.6250,213.6
frame_00991_straight_raw.png,straight,0.8571,25.3
frame_00992_straight_raw.png,straight,0.7143,92.6
frame_00993_straight_raw.png,straight,0.7778,276.3
frame_00994_straight_raw.png,straight,0.7000,243.3
frame_00995_straight_raw.png,straight,0.6667,344.8
frame_00996_straight_raw.png,straight,0.8182,299.6
frame_00997_straight_raw.png,straight,0.7778,330.1
frame_00998_straight_raw.png,straight,0.6667,207.3
frame_00999_straight_raw.png,straight,0.7500,120.1
frame_01000_straight_raw.png,straight,0.7778,184.3
frame_01001_straight_raw.png,straight,0.7500,131.8
frame_01002_straight_raw.png,straight,0.6667,288.2
frame_01003_straight_raw.png,straight,0.7500,161.3
frame_01004_straight_raw.png,straight,0.7500,216.2
frame_01005_straight_raw.png,straight,0.7500,159.1
frame_01006_straight_raw.png,straight,0.7778,113.5
frame_01007_straight_raw.png,straight,0.7778,273.2
frame_01008_straight_raw.png,straight,0.7778,175.3
frame_01009_straight_raw.png,straight,0.5556,266.0
frame_01010_straight_raw.png,straight,0.8182,305.7
frame_01011_straight_raw.png,straight,0.5556,272.0
frame_01012_straight_raw.png,straight,0.8000,263.3
frame_01013_straight_raw.png,straight,0.6667,305.7
frame_01014_straight_raw.png,straight,0.7000,291.4
frame_01015_straight_raw.png,straight,0.7000,439.1
frame_01016_straight_raw.png,straight,0.7000,297.0
frame_01017_straight_raw.png,straight,0.7000,474.4
frame_01018_straight_raw.png,straight,0.7778,305.2
frame_01019_straight_raw.png,straight,0.7778,206.3
frame_01020_straight_raw.png,straight,0.5556,334.4
frame_01021_straight_raw.png,straight,0.7000,320.9
frame_01022_straight_raw.png,straight,0.7778,350.1
frame_01023_straight_raw.png,straight,0.7273,389.2
frame_01024_straight_raw.png,straight,0.7000,501.2
frame_01025_straight_raw.png,straight,0.7273,402.3
frame_01026_straight_raw.png,straight,0.7000,221.3
frame_01027_straight_raw.png,straight,0.7000,381.1
frame_01028_straight_raw.png,straight,0.7273,300.1
frame_01029_straight_raw.png,straight,0.6667,279.6
frame_01030_straight_raw.png,straight,0.7000,274.4
frame_01031_straight_raw.png,straight,0.7000,366.4
frame_01032_straight_raw.png,straight,0.6000,313.3
frame_01033_straight_raw.png,straight,0.7500,110.3
frame_01034_straight_raw.png,straight,0.6667,264.0
frame_01035_straight_raw.png,straight,0.7500,150.5
frame_01036_straight_raw.png,straight,0.6667,310.1
frame_01037_straight_raw.png,straight,0.7000,257.2
frame_01038_straight_raw.png,straight,0.5556,325.2
frame_01039_straight_raw.png,straight,0.7778,208.8
frame_01040_straight_raw.png,straight,0.5556,331.9
frame_01041_straight_raw.png,straight,0.6667,229.2
frame_01042_straight_raw.png,straight,0.7500,127.9
frame_01043_straight_raw.png,straight,0.7778,274.2
frame_01044_straight_raw.png,straight,0.7778,177.8
frame_01045_straight_raw.png,straight,0.6667,281.9
frame_01046_straight_raw.png,straight,0.7000,197.3
frame_01047_straight_raw.png,straight,0.6667,311.2
frame_01048_straight_raw.png,straight,0.8000,256.9
frame_01049_straight_raw.png,straight,0.6667,321.7
frame_01050_straight_raw.png,straight,0.7778,231.8
frame_01051_straight_raw.png,straight,0.6667,360.3
frame_01052_straight_raw.png,straight,0.7000,350.3
frame_01053_straight_raw.png,straight,0.7500,149.8
frame_01054_straight_raw.png,straight,0.7000,368.6
frame_01055_straight_raw.png,straight,0.7273,339.5
frame_01056_straight_raw.png,straight,0.7778,288.3
