frame_time,error
9.827740001492202282e-02,0.000000000000000000e+00
1.094689999590627849e-01,0.000000000000000000e+00
9.961619996465742588e-02,0.000000000000000000e+00
1.036513000144623220e-01,0.000000000000000000e+00
9.230040002148598433e-02,0.000000000000000000e+00
9.233949996996670961e-02,0.000000000000000000e+00
9.110830002464354038e-02,0.000000000000000000e+00
1.012781000463292003e-01,0.000000000000000000e+00
1.012502000085078180e-01,0.000000000000000000e+00
9.932729997672140598e-02,0.000000000000000000e+00
1.302885999903082848e-01,0.000000000000000000e+00
9.498809999786317348e-02,0.000000000000000000e+00
9.277579997433349490e-02,0.000000000000000000e+00
1.048046999494545162e-01,0.000000000000000000e+00
2.871878999867476523e-01,0.000000000000000000e+00
9.140069998102262616e-02,0.000000000000000000e+00
9.555030002957209945e-02,0.000000000000000000e+00
1.084150000242516398e-01,0.000000000000000000e+00
9.520400001201778650e-02,0.000000000000000000e+00
9.473480004817247391e-02,0.000000000000000000e+00
1.042073999997228384e-01,0.000000000000000000e+00
9.567939996486529708e-02,0.000000000000000000e+00
9.870939998654648662e-02,0.000000000000000000e+00
1.077402000082656741e-01,0.000000000000000000e+00
9.238290000939741731e-02,0.000000000000000000e+00
1.010743000078946352e-01,0.000000000000000000e+00
1.013404999976046383e-01,0.000000000000000000e+00
9.463119995780289173e-02,0.000000000000000000e+00
9.147149999625980854e-02,0.000000000000000000e+00
9.697600000072270632e-02,0.000000000000000000e+00
9.948199999053031206e-02,0.000000000000000000e+00
1.921208999701775610e-01,0.000000000000000000e+00
9.480340004665777087e-02,0.000000000000000000e+00
1.003131999750621617e-01,0.000000000000000000e+00
1.025132000213488936e-01,0.000000000000000000e+00
2.878711000084877014e-01,0.000000000000000000e+00
6.215050999890081584e-01,0.000000000000000000e+00
1.705728999804705381e-01,0.000000000000000000e+00
1.409553000121377409e-01,0.000000000000000000e+00
6.291603999561630189e-01,0.000000000000000000e+00
6.552580000134184957e-01,0.000000000000000000e+00
6.771430000080727041e-01,0.000000000000000000e+00
7.012595999985933304e-01,0.000000000000000000e+00
6.757422999944537878e-01,0.000000000000000000e+00
6.849579999689012766e-01,0.000000000000000000e+00
7.036820999928750098e-01,0.000000000000000000e+00
6.708732999977655709e-01,4.118343628888299079e-02
6.541555000003427267e-01,0.000000000000000000e+00
6.696231000241823494e-01,0.000000000000000000e+00
7.113193999975919724e-01,8.877106861742145583e-04
6.880884999991394579e-01,3.645998252418136687e-02
6.904488999862223864e-01,1.842375178873045805e-01
7.064691999694332480e-01,3.380313924933020520e-01
7.002847999683581293e-01,3.628675160857024462e-01
6.934856000007130206e-01,3.918795770470546724e-01
7.056716000079177320e-01,4.123584415207834919e-01
6.958937000017613173e-01,4.285258263941174040e-01
6.982831999775953591e-01,4.335833819480130469e-01
6.668037000345066190e-01,4.317391818865428110e-01
7.080411000060848892e-01,2.596007682400267580e-01
6.786407999461516738e-01,2.416300684993655246e-01
7.141748000285588205e-01,2.165528390743507448e-01
7.297700999770313501e-01,1.970298332036592992e-01
6.975696000154130161e-01,1.817892308200435014e-01
2.084584999829530716e-01,3.255111527724292575e-01
1.559754000045359135e-01,3.108125579754947854e-01
1.575501000043004751e-01,2.928258574762327981e-01
1.484242999576963484e-01,2.694584981673922019e-01
1.587171999854035676e-01,2.360109667969847447e-01
