frame_time,error
9.909460000926628709e-02,0.000000000000000000e+00
1.238167000119574368e-01,0.000000000000000000e+00
9.997680003289133310e-02,0.000000000000000000e+00
1.111421000096015632e-01,0.000000000000000000e+00
1.020138000021688640e-01,0.000000000000000000e+00
9.840329998405650258e-02,0.000000000000000000e+00
9.027889999561011791e-02,0.000000000000000000e+00
1.020628999685868621e-01,0.000000000000000000e+00
1.037299999734386802e-01,0.000000000000000000e+00
1.866482000332325697e-01,0.000000000000000000e+00
1.011663000099360943e-01,0.000000000000000000e+00
1.015379999880678952e-01,0.000000000000000000e+00
9.289819997502490878e-02,0.000000000000000000e+00
2.825546999811194837e-01,0.000000000000000000e+00
9.565319999819621444e-02,0.000000000000000000e+00
9.302820003358647227e-02,0.000000000000000000e+00
1.078536999993957579e-01,0.000000000000000000e+00
9.323160001076757908e-02,0.000000000000000000e+00
9.404950001044198871e-02,0.000000000000000000e+00
1.027894999715499580e-01,0.000000000000000000e+00
1.012985999695956707e-01,0.000000000000000000e+00
1.055218999972566962e-01,0.000000000000000000e+00
1.055360000464133918e-01,0.000000000000000000e+00
1.003342999611049891e-01,0.000000000000000000e+00
9.854390000691637397e-02,0.000000000000000000e+00
1.107904000091366470e-01,0.000000000000000000e+00
9.434299997519701719e-02,0.000000000000000000e+00
1.020113000413402915e-01,0.000000000000000000e+00
6.082031000405550003e-01,0.000000000000000000e+00
6.711360000190325081e-01,0.000000000000000000e+00
6.930942999897524714e-01,0.000000000000000000e+00
7.030395000474527478e-01,0.000000000000000000e+00
6.559739000513218343e-01,0.000000000000000000e+00
6.985938999569043517e-01,0.000000000000000000e+00
6.567370999837294221e-01,0.000000000000000000e+00
6.983942000078968704e-01,0.000000000000000000e+00
6.911677999887615442e-01,0.000000000000000000e+00
6.856716999900527298e-01,0.000000000000000000e+00
7.032632000045850873e-01,3.236667695602024608e-02
7.008263000170700252e-01,5.957432062069467626e-02
7.012591999955475330e-01,9.759034336142757837e-02
6.885846999939531088e-01,1.368067860188295626e-01
6.848561999504454434e-01,1.813293845811858596e-01
7.086640000343322754e-01,2.227291422806056964e-01
6.966041999985463917e-01,2.528111696296064803e-01
2.038975000032223761e-01,2.729935765373960876e-01
1.698286000173538923e-01,2.904861328021812739e-01
6.638150999788194895e-01,3.067832646308081834e-01
6.798369000316597521e-01,3.179155280309600151e-01
6.885208000312559307e-01,3.241581564012276928e-01
2.089734999462962151e-01,3.174982200875611227e-01
1.634256000397726893e-01,3.068680434709776250e-01
1.493948000133968890e-01,9.333283171741402207e-02
1.816911999485455453e-01,6.259190338892151040e-02
1.517473999992944300e-01,2.328494255646917921e-02
1.511568999849259853e-01,0.000000000000000000e+00
1.593722000252455473e-01,0.000000000000000000e+00
1.434821999864652753e-01,9.841386424651421549e-02
1.035453000222332776e-01,5.807550332825739403e-02
6.067045000381767750e-01,1.831358993360354681e-02
6.900807999772951007e-01,0.000000000000000000e+00
6.811415000120177865e-01,0.000000000000000000e+00
7.059776999522000551e-01,0.000000000000000000e+00
6.937394000124186277e-01,0.000000000000000000e+00
6.857506000087596476e-01,0.000000000000000000e+00
7.104898000252433121e-01,0.000000000000000000e+00
6.927159999613650143e-01,0.000000000000000000e+00
